column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,URL,column_107,column_108
24.01.25 12:00:47,Letzter Preis,"98,54",Veränderung zum Vortag,0.01%,24.01.25 12:00:47,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.005 / 0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"98,54",Tagestief/-hoch,"98,54 / 98,54",52-Wochentief/-hoch,"94,49 / 99,025",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"4,7444",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0746",Aufgelaufene Stückzinstage,6,Duration in Jahren,"4,877",Modified Duration,"4,548",Kupon,4.477%,Erster Zinstermin,22.10.2020,Anzahl Zinstermine,Vierteljährlich,Zinslauf ab,22.07.2020,Tief,"98,53","98,53","96,97","94,49","93,67","92,48",Hoch,"98,54","98,555","99,025","99,025","99,025","105,44",Entwicklung,0.00%,0.01%,1.62%,4.14%,5.20%,-6.18%,Emittent,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Branche,Schuldverschreibungen von Sonderinstituten,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,22.07.2020,Emissionsvolumen,422.300.000,Umlaufendes Volumen,422.300.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,23.07.2020,Fälligkeit,22.07.2030,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Ja,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000dfk0b39-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-477-20-30,,
24.01.25 12:22:05,Letzter Preis,"98,51",Veränderung zum Vortag,0.02%,24.01.25 12:22:31,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.021 / 0.02%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"98,51",Tagestief/-hoch,"98,51 / 98,51",52-Wochentief/-hoch,"94,71 / 98,51",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"2,7732",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0262",Aufgelaufene Stückzinstage,192,Duration in Jahren,"0,559",Modified Duration,"0,551",Kupon,0.050%,Erster Zinstermin,20.07.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,20.07.2020,Tief,"98,36","97,83","96,34","94,71","90,74","90,74",Hoch,"98,51","98,51","98,51","98,51","98,51","99,09",Entwicklung,0.21%,0.70%,2.25%,4.01%,7.26%,-0.59%,Emittent,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Branche,Schuldverschreibungen von Sonderinstituten,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,20.07.2020,Emissionsvolumen,10.000.000,Umlaufendes Volumen,10.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,21.07.2020,Fälligkeit,20.08.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/de000dfk0b62-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-05-20-25,,
24.01.25 12:00:46,Letzter Preis,"104,58",Veränderung zum Vortag,-0.16%,24.01.25 12:00:46,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.17 / -0.16%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"104,58",Tagestief/-hoch,"104,58 / 104,58",52-Wochentief/-hoch,"95,12 / 105,06",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"4,7599",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"5,2672",Aufgelaufene Stückzinstage,353,Duration in Jahren,"6,754",Modified Duration,"4,648",Kupon,5.460%,Erster Zinstermin,10.02.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,10.02.2023,Tief,"102,91","102,64","99,39","95,12","90,98","90,98",Hoch,"104,89","105,06","105,06","105,06","105,06","105,06",Entwicklung,0.81%,1.80%,5.22%,8.69%,6.50%,6.50%,Emittent,DekaBank Deutsche Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,10.02.2023,Emissionsvolumen,25.000.000,Umlaufendes Volumen,25.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,13.02.2023,Fälligkeit,10.02.2033,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Ja,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/de000dk010z0-dekabank-deutsche-girozentrale-5-46-23-33,Fortlaufende Auktion,
24.01.25 12:00:46,Letzter Preis,"103,98",Veränderung zum Vortag,-0.43%,24.01.25 12:00:46,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.45 / -0.43%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"103,98",Tagestief/-hoch,"103,98 / 103,98",52-Wochentief/-hoch,"100,63 / 106,64",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"3,3980",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"3,1753",Aufgelaufene Stückzinstage,282,Duration in Jahren,"5,638",Modified Duration,"4,579",Kupon,4.120%,Erster Zinstermin,21.04.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,21.04.2023,Tief,"103,77","103,77","103,60","100,63","96,35","96,35",Hoch,"105,45","106,64","106,64","106,64","106,64","106,64",Entwicklung,-1.45%,-1.74%,0.37%,2.94%,3.98%,3.98%,Emittent,DekaBank Deutsche Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,21.04.2023,Emissionsvolumen,50.000.000,Umlaufendes Volumen,50.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,24.04.2023,Fälligkeit,21.04.2031,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000dk011a1-dekabank-deutsche-girozentrale-4-12-23-31,,
24.01.25 12:00:47,Letzter Preis,"104,09",Veränderung zum Vortag,-0.43%,24.01.25 12:00:47,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.45 / -0.43%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"104,09",Tagestief/-hoch,"104,09 / 104,09",52-Wochentief/-hoch,"100,75 / 106,76",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"3,3988",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"3,1568",Aufgelaufene Stückzinstage,279,Duration in Jahren,"5,643",Modified Duration,"4,581",Kupon,4.140%,Erster Zinstermin,24.04.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,24.04.2023,Tief,"103,88","103,88","103,72","100,75","96,47","96,47",Hoch,"105,57","106,76","106,76","106,76","106,76","106,76",Entwicklung,-1.45%,-1.74%,0.36%,2.93%,4.09%,4.09%,Emittent,DekaBank Deutsche Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,24.04.2023,Emissionsvolumen,50.000.000,Umlaufendes Volumen,50.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,25.04.2023,Fälligkeit,24.04.2031,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/de000dk011b9-dekabank-deutsche-girozentrale-4-14-23-31,,
24.01.25 12:10:07,Letzter Preis,"99,67",Veränderung zum Vortag,-0.01%,24.01.25 12:10:07,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.01 / -0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,67",Tagestief/-hoch,"99,67 / 99,67",52-Wochentief/-hoch,"97,12 / 100,30",Handelszeiten,11:00-13:00,Kupon,3.200%,Erster Zinstermin,04.05.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,04.05.2023,Tief,"99,48","99,33","98,55","97,12","95,08","95,08",Hoch,"99,72","99,76","100,30","100,30","100,30","100,30",Entwicklung,-0.04%,0.20%,1.14%,2.55%,1.19%,1.19%,Emittent,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Branche,Schuldverschreibungen von Sonderinstituten,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,04.05.2023,Emissionsvolumen,150.000.000,Umlaufendes Volumen,150.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,05.05.2023,Fälligkeit,04.05.2029,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000dw6c3v4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-2-23-29,,
24.01.25 12:00:47,Letzter Preis,"100,796",Veränderung zum Vortag,-0.05%,24.01.25 12:00:47,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.046 / -0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"100,796",Tagestief/-hoch,"100,796 / 100,796",52-Wochentief/-hoch,"99,385 / 101,303",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"2,8598",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,4393",Aufgelaufene Stückzinstage,255,Duration in Jahren,"1,298",Modified Duration,"1,252",Kupon,3.500%,Erster Zinstermin,18.05.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,19.05.2023,Tief,"100,761","100,761","99,956","99,385","97,95","97,95",Hoch,"101,105","101,303","101,303","101,303","101,303","101,303",Entwicklung,-0.31%,-0.42%,0.84%,0.89%,1.73%,1.73%,Emittent,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Branche,Schuldverschreibungen von Sonderinstituten,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,19.05.2023,Emissionsvolumen,100.000.000,Umlaufendes Volumen,100.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,22.05.2023,Fälligkeit,18.05.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/de000dw6c441-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-5-23-26,,
24.01.25 12:00:47,Letzter Preis,"102,09",Veränderung zum Vortag,-0.11%,24.01.25 12:00:47,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.115 / -0.11%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"102,09",Tagestief/-hoch,"102,09 / 102,09",52-Wochentief/-hoch,"100,23 / 103,455",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"2,9238",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,4991",Aufgelaufene Stückzinstage,254,Duration in Jahren,"3,182",Modified Duration,"2,893",Kupon,3.600%,Erster Zinstermin,19.05.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,19.05.2023,Tief,"101,93","101,93","101,02","100,23","97,365","97,365",Hoch,"102,88","103,455","103,455","103,455","103,455","103,455",Entwicklung,-0.74%,-0.67%,1.06%,1.44%,3.09%,3.09%,Emittent,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Branche,Schuldverschreibungen von Sonderinstituten,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,19.05.2023,Emissionsvolumen,25.000.000,Umlaufendes Volumen,25.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,22.05.2023,Fälligkeit,19.05.2028,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/de000dw6c474-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-6-23-28,,
24.01.25 12:00:47,Letzter Preis,"102,44",Veränderung zum Vortag,0.00%,24.01.25 12:00:47,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.005 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"102,44",Tagestief/-hoch,"102,44 / 102,44",52-Wochentief/-hoch,"99,70 / 103,02",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"3,1701",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,7288",Aufgelaufene Stückzinstage,70,Duration in Jahren,"6,073",Modified Duration,"5,430",Kupon,3.748%,Erster Zinstermin,20.11.2023,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,19.05.2023,Tief,"102,41","102,41","102,41","99,70","98,97","98,97",Hoch,"102,48","102,93","103,02","103,02","103,02","103,02",Entwicklung,-0.02%,-0.31%,-0.24%,2.74%,1.40%,1.40%,Emittent,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Branche,Schuldverschreibungen von Sonderinstituten,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,19.05.2023,Emissionsvolumen,15.000.000,Umlaufendes Volumen,15.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,22.05.2023,Fälligkeit,19.11.2031,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/de000dw6c490-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-748-23-31,,
24.01.25 17:00:49,Letzter Preis,"96,55",Veränderung zum Vortag,-0.16%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.16%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"96,55",Tagestief/-hoch,"96,50 / 96,75",52-Wochentief/-hoch,"96,25 / 99,55",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,5554",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,7820",Aufgelaufene Stückzinstage,104,Duration in Jahren,"4,487",Modified Duration,"3,806",Kupon,2.750%,Erster Zinstermin,16.10.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,16.10.2024,Tief,"96,25","96,25","96,25","96,25","96,25","96,25",Hoch,"97,55","99,15","99,55","99,55","99,55","99,55",Entwicklung,-0.87%,-2.62%,-2.72%,-2.72%,-2.72%,-2.72%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,50.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,16.10.2024,Emissionsvolumen,100.000.000,Umlaufendes Volumen,100.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,16.10.2024,Fälligkeit,16.10.2029,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,50.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/de000hel0ac8-landesbank-hessen-thueringen-girozentrale-2-75-24-29,Fortlaufende Auktion,
24.01.25 17:00:50,Letzter Preis,"94,65",Veränderung zum Vortag,-0.21%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.20 / -0.21%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"94,65",Tagestief/-hoch,"94,55 / 94,95",52-Wochentief/-hoch,"94,05 / 98,60",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,7690",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,8121",Aufgelaufene Stückzinstage,99,Duration in Jahren,"7,388",Modified Duration,"5,449",Kupon,3.000%,Erster Zinstermin,21.04.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,21.10.2024,Tief,"94,05","94,05","94,05","94,05","94,05","94,05",Hoch,"96,10","98,60","98,60","98,60","98,60","98,60",Entwicklung,-1.41%,-4.01%,-3.76%,-3.76%,-3.76%,-3.76%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,50.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,21.10.2024,Emissionsvolumen,100.000.000,Umlaufendes Volumen,100.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,21.10.2024,Fälligkeit,21.04.2033,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,50.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/de000hel0ad6-landesbank-hessen-thueringen-girozentrale-3-24-33,Fortlaufende Auktion,
24.01.25 17:00:50,Letzter Preis,"95,55",Veränderung zum Vortag,-0.10%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.10 / -0.10%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,55",Tagestief/-hoch,"95,50 / 95,75",52-Wochentief/-hoch,"95,00 / 99,65",Handelszeiten,08:00-17:30,Kupon,3.000%,Erster Zinstermin,17.10.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,17.10.2024,Tief,"95,00","95,00","95,00","95,00","95,00","95,00",Hoch,"96,45","99,50","99,65","99,65","99,65","99,65",Entwicklung,-0.93%,-3.82%,-3.92%,-3.92%,-3.92%,-3.92%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,17.10.2024,Emissionsvolumen,100.000.000,Umlaufendes Volumen,7.855.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,17.10.2024,Fälligkeit,17.10.2034,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000hel0ae4-landesbank-hessen-thueringen-girozentrale-3-24-34,,
24.01.25 17:00:50,Letzter Preis,"94,50",Veränderung zum Vortag,0.00%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"94,50",Tagestief/-hoch,"94,50 / 94,50",52-Wochentief/-hoch,"92,20 / 100,00",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,0004",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,9857",Aufgelaufene Stückzinstage,103,Duration in Jahren,"11,660",Modified Duration,"6,546",Kupon,3.500%,Erster Zinstermin,17.10.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,17.10.2024,Tief,"92,20","92,20","92,20","92,20","92,20","92,20",Hoch,"95,15","99,00","100,00","100,00","100,00","100,00",Entwicklung,0.27%,-4.55%,-4.93%,-4.93%,-4.93%,-4.93%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,17.10.2024,Emissionsvolumen,50.000.000,Umlaufendes Volumen,8.371.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,17.10.2024,Fälligkeit,17.10.2039,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/de000hel0af1-landesbank-hessen-thueringen-girozentrale-3-5-24-39,Fortlaufende Auktion,
24.01.25 17:00:50,Letzter Preis,"99,75",Veränderung zum Vortag,0.00%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,75",Tagestief/-hoch,"99,75 / 99,75",52-Wochentief/-hoch,"99,55 / 100,25",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,1704",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,7820",Aufgelaufene Stückzinstage,110,Duration in Jahren,"0,450",Modified Duration,"0,444",Kupon,2.600%,Erster Zinstermin,10.07.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,10.10.2024,Tief,"99,70","99,60","99,55","99,55","99,55","99,55",Hoch,"99,80","100,25","100,25","100,25","100,25","100,25",Entwicklung,0.00%,0.10%,0.20%,0.20%,0.20%,0.20%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,10.10.2024,Emissionsvolumen,245.000.000,Umlaufendes Volumen,13.289.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,10.10.2024,Fälligkeit,10.07.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000hel0aj3-landesbank-hessen-thueringen-girozentrale-2-6-24-25,,
24.01.25 17:00:49,Letzter Preis,"88,30",Veränderung zum Vortag,-0.34%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.30 / -0.34%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"88,30",Tagestief/-hoch,"88,30 / 88,70",52-Wochentief/-hoch,"85,00 / 90,80",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,3048",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,flat,Stückzinsen in %,"0,0000",Aufgelaufene Stückzinstage,197,Duration in Jahren,"5,463",Modified Duration,"4,824",Kupon,Erster Zinstermin,15.07.2016,Anzahl Zinstermine,Jährlich,Zinslauf ab,15.07.2015,Tief,"87,90","87,90","87,00","85,00","78,90","75,70",Hoch,"89,80","90,20","90,80","90,80","90,80","99,30",Entwicklung,-1.01%,-1.89%,1.38%,0.91%,8.34%,-11.08%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,15.07.2015,Emissionsvolumen,25.000.000,Umlaufendes Volumen,21.443.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,15.07.2015,Fälligkeit,15.07.2030,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000hlb2f49-landesbank-hessen-thueringen-girozentrale-0-000-15-30,,
