"Name","Clean_Company_Maturity","WKN","URL","ISIN","Company","Kupon_Maturity","Coupon","Maturity_Start","Maturity_End","is_green","last_price","DateTime","Volume.in.Euro","X.....","Currency","YTM","modified_duration","Kupon","Emittent","Branche","Fälligkeit","Schuldnerkündigungsart","Sonderkündigung","Nachrangig","Kleinste.handelbare.Einheit","Spezialist","Handelsmodell","Emissionsdatum","Emissionsvolumen","Umlaufendes.Volumen","Emissionswährung","Depotwährung","Notierungsaufnahme","Emission_year_2020.0","Emission_year_2021.0","Emission_year_2022.0","Emission_year_2023.0","Emission_year_2024.0","Emission_year_2025.0","Date","fälligkeit_datum","emission_datum","days_to_maturity","maturity_years"
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.85,NA,0,"-0,01","Euro",2.89,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"08/01/2025","04/05/2027","04/05/2022",846,2.31780821917808
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.84,NA,0,"-0,01","Euro",2.89,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"09/01/2025","04/05/2027","04/05/2022",845,2.31506849315068
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.89,NA,0,"0,04","Euro",2.87,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"09/01/2025","04/05/2027","04/05/2022",845,2.31506849315068
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.9,NA,0,"0,05","Euro",2.87,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"09/01/2025","04/05/2027","04/05/2022",845,2.31506849315068
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.9,NA,0,"0,05","Euro",2.87,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"09/01/2025","04/05/2027","04/05/2022",845,2.31506849315068
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.8,NA,0,"-0,10","Euro",2.91,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"10/01/2025","04/05/2027","04/05/2022",844,2.31232876712329
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.79,NA,0,"-0,12","Euro",2.92,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"10/01/2025","04/05/2027","04/05/2022",844,2.31232876712329
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.8,NA,0,"-0,11","Euro",2.91,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"10/01/2025","04/05/2027","04/05/2022",844,2.31232876712329
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.78,NA,0,"-0,13","Euro",2.92,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"10/01/2025","04/05/2027","04/05/2022",844,2.31232876712329
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.77,NA,0,"-0,01","Euro",2.93,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"13/01/2025","04/05/2027","04/05/2022",841,2.3041095890411
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.77,NA,0,"-0,01","Euro",2.93,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"13/01/2025","04/05/2027","04/05/2022",841,2.3041095890411
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.8,NA,0,"0,03","Euro",2.91,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"13/01/2025","04/05/2027","04/05/2022",841,2.3041095890411
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.8,NA,0,"0,03","Euro",2.91,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"13/01/2025","04/05/2027","04/05/2022",841,2.3041095890411
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.8,NA,0,"0,03","Euro",2.91,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"13/01/2025","04/05/2027","04/05/2022",841,2.3041095890411
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.8,NA,0,"0,03","Euro",2.91,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"13/01/2025","04/05/2027","04/05/2022",841,2.3041095890411
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.78,NA,0,"-0,02","Euro",2.92,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"14/01/2025","04/05/2027","04/05/2022",840,2.3013698630137
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.8,NA,0,"0,00","Euro",2.91,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"14/01/2025","04/05/2027","04/05/2022",840,2.3013698630137
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.8,NA,0,"0,00","Euro",2.91,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"14/01/2025","04/05/2027","04/05/2022",840,2.3013698630137
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.78,NA,0,"-0,02","Euro",2.92,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"15/01/2025","04/05/2027","04/05/2022",839,2.2986301369863
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.78,NA,0,"-0,02","Euro",2.92,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"15/01/2025","04/05/2027","04/05/2022",839,2.2986301369863
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.78,NA,0,"-0,02","Euro",2.92,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"15/01/2025","04/05/2027","04/05/2022",839,2.2986301369863
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.83,NA,0,"0,03","Euro",2.9,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"15/01/2025","04/05/2027","04/05/2022",839,2.2986301369863
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.84,NA,0,"0,04","Euro",2.9,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"15/01/2025","04/05/2027","04/05/2022",839,2.2986301369863
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.83,NA,0,"0,03","Euro",2.9,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"15/01/2025","04/05/2027","04/05/2022",839,2.2986301369863
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.85,NA,0,"0,02","Euro",2.89,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"16/01/2025","04/05/2027","04/05/2022",838,2.2958904109589
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.84,NA,0,"0,01","Euro",2.9,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"16/01/2025","04/05/2027","04/05/2022",838,2.2958904109589
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.84,NA,0,"0,01","Euro",2.9,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"16/01/2025","04/05/2027","04/05/2022",838,2.2958904109589
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.84,NA,0,"0,01","Euro",2.9,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"16/01/2025","04/05/2027","04/05/2022",838,2.2958904109589
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.84,NA,0,"0,01","Euro",2.9,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"16/01/2025","04/05/2027","04/05/2022",838,2.2958904109589
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.84,NA,0,"0,01","Euro",2.9,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"16/01/2025","04/05/2027","04/05/2022",838,2.2958904109589
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.89,NA,0,"0,04","Euro",2.88,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"17/01/2025","04/05/2027","04/05/2022",837,2.29315068493151
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.9,NA,0,"0,05","Euro",2.87,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"17/01/2025","04/05/2027","04/05/2022",837,2.29315068493151
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.91,NA,0,"0,03","Euro",2.87,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"20/01/2025","04/05/2027","04/05/2022",834,2.28493150684932
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.95,NA,0,"0,02","Euro",2.85,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"21/01/2025","04/05/2027","04/05/2022",833,2.28219178082192
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.95,NA,0,"0,02","Euro",2.85,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"21/01/2025","04/05/2027","04/05/2022",833,2.28219178082192
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.94,NA,0,"-0,04","Euro",2.86,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"24/01/2025","04/05/2027","04/05/2022",830,2.27397260273973
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.97,NA,0,"0,04","Euro",2.84,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"27/01/2025","04/05/2027","04/05/2022",827,2.26575342465753
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.99,NA,0,"0,06","Euro",2.84,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"27/01/2025","04/05/2027","04/05/2022",827,2.26575342465753
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.97,NA,0,"0,04","Euro",2.84,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"27/01/2025","04/05/2027","04/05/2022",827,2.26575342465753
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.97,NA,0,"0,04","Euro",2.84,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"27/01/2025","04/05/2027","04/05/2022",827,2.26575342465753
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.96,NA,0,"0,03","Euro",2.85,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"27/01/2025","04/05/2027","04/05/2022",827,2.26575342465753
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,98.95,NA,0,"-0,03","Euro",2.84,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"27/12/2024","04/05/2027","04/05/2022",858,2.35068493150685
"De Volksbank N.V. 2,375% 22/27","de volksbank n v 2 375 22 27","A3K41N","https://www.boerse-frankfurt.de/anleihe/xs2475502832-de-volksbank-n-v-2-375-22-27","xs2475502832","de volksbank n v","2 375 22 27",2.375,22,27,1,99,NA,0,"0,04","Euro",2.83,NA,"23.75","De Volksbank N,V,","WÃ¤hrungsanleihen","04,05,2027","Special call","","Nein",100000,"BAADER BANK AG","Fortlaufende Auktion","04/05/2022",5e+08,5e+08,"EUR","EUR","28,04,2022",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"29/01/2025","04/05/2027","04/05/2022",825,2.26027397260274
