URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green
https://www.boerse-frankfurt.de/anleihe/xs1938387237-european-investment-bank-eib-0-625-19-29,xs1938387237,european-investment-bank-eib-0-625-19-29,european-investment-bank-eib,0-625-19-29,0.625,19,29,0
https://www.boerse-frankfurt.de/anleihe/xs2385121749-east-japan-railway-co-1-104-21-39,xs2385121749,east-japan-railway-co-1-104-21-39,east-japan-railway-co,1-104-21-39,1.104,21,39,0
https://www.boerse-frankfurt.de/anleihe/xs2860946867-cooeperatieve-rabobank-u-a-3-331-24-28,xs2860946867,cooeperatieve-rabobank-u-a-3-331-24-28,cooeperatieve-rabobank-u-a,3-331-24-28,3.331,24,28,0
https://www.boerse-frankfurt.de/anleihe/ca74814zff59-quebec-provinz-2-3-19-29,ca74814zff59,quebec-provinz-2-3-19-29,quebec-provinz,2-3-19-29,2.3,19,29,0
https://www.boerse-frankfurt.de/anleihe/de000a382475-kreditanstalt-fuer-wiederaufbau-2-625-24-29,de000a382475,kreditanstalt-fuer-wiederaufbau-2-625-24-29,kreditanstalt-fuer-wiederaufbau,2-625-24-29,2.625,24,29,0
https://www.boerse-frankfurt.de/anleihe/de000a382483-kreditanstalt-fuer-wiederaufbau-4-24-34,de000a382483,kreditanstalt-fuer-wiederaufbau-4-24-34,kreditanstalt-fuer-wiederaufbau,4-24-34,4,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000byl0az1-bayerische-landesbank-3-25-30,de000byl0az1,bayerische-landesbank-3-25-30,bayerische-landesbank,3-25-30,3,25,30,0
https://www.boerse-frankfurt.de/anleihe/de000dj9afc1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-603-24-33,de000dj9afc1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-603-24-33,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-603-24-33,3.603,24,33,0
https://www.boerse-frankfurt.de/anleihe/de000dj9aff4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-38-24-28,de000dj9aff4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-38-24-28,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-38-24-28,3.38,24,28,0
https://www.boerse-frankfurt.de/anleihe/de000dj9afg2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-57-24-33,de000dj9afg2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-57-24-33,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-57-24-33,3.57,24,33,0
https://www.boerse-frankfurt.de/anleihe/de000hlb3dd7-landesbank-hessen-thueringen-girozentrale-0-000-16-31,de000hlb3dd7,landesbank-hessen-thueringen-girozentrale-0-000-16-31,landesbank-hessen-thueringen-girozentrale,0-000-16-31,0,16,31,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5jk4-landesbank-hessen-thueringen-girozentrale-1-6-17-25,de000hlb5jk4,landesbank-hessen-thueringen-girozentrale-1-6-17-25,landesbank-hessen-thueringen-girozentrale,1-6-17-25,1.6,17,25,0
https://www.boerse-frankfurt.de/anleihe/de000lb125b8-landesbank-baden-wuerttemberg-1-6-19-26,de000lb125b8,landesbank-baden-wuerttemberg-1-6-19-26,landesbank-baden-wuerttemberg,1-6-19-26,1.6,19,26,0
https://www.boerse-frankfurt.de/anleihe/de000lb125c6-landesbank-baden-wuerttemberg-2-1-19-26,de000lb125c6,landesbank-baden-wuerttemberg-2-1-19-26,landesbank-baden-wuerttemberg,2-1-19-26,2.1,19,26,0
https://www.boerse-frankfurt.de/anleihe/de000lb125d4-landesbank-baden-wuerttemberg-1-65-19-26,de000lb125d4,landesbank-baden-wuerttemberg-1-65-19-26,landesbank-baden-wuerttemberg,1-65-19-26,1.65,19,26,0
https://www.boerse-frankfurt.de/anleihe/us500769jq84-kreditanstalt-fuer-wiederaufbau-1-21-26,us500769jq84,kreditanstalt-fuer-wiederaufbau-1-21-26,kreditanstalt-fuer-wiederaufbau,1-21-26,1,21,26,0
https://www.boerse-frankfurt.de/anleihe/xs1219499032-rwe-ag-3-5-15-75,xs1219499032,rwe-ag-3-5-15-75,rwe-ag,3-5-15-75,3.5,15,75,0
https://www.boerse-frankfurt.de/anleihe/xs2384580218-sr-boligkreditt-a-s-0-01-21-28,xs2384580218,sr-boligkreditt-a-s-0-01-21-28,sr-boligkreditt-a-s,0-01-21-28,0.01,21,28,0
https://www.boerse-frankfurt.de/anleihe/xs2649518953-kreditanstalt-fuer-wiederaufbau-4-875-23-31,xs2649518953,kreditanstalt-fuer-wiederaufbau-4-875-23-31,kreditanstalt-fuer-wiederaufbau,4-875-23-31,4.875,23,31,0
https://www.boerse-frankfurt.de/anleihe/xs2856800938-chile-republik-3-875-24-31,xs2856800938,chile-republik-3-875-24-31,chile-republik,3-875-24-31,3.875,24,31,0
https://www.boerse-frankfurt.de/anleihe/de000a382434-kreditanstalt-fuer-wiederaufbau-3-537-24-34,de000a382434,kreditanstalt-fuer-wiederaufbau-3-537-24-34,kreditanstalt-fuer-wiederaufbau,3-537-24-34,3.537,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000a382442-kreditanstalt-fuer-wiederaufbau-3-23-24-31,de000a382442,kreditanstalt-fuer-wiederaufbau-3-23-24-31,kreditanstalt-fuer-wiederaufbau,3-23-24-31,3.23,24,31,0
https://www.boerse-frankfurt.de/anleihe/de000a382459-kreditanstalt-fuer-wiederaufbau-3-505-24-44,de000a382459,kreditanstalt-fuer-wiederaufbau-3-505-24-44,kreditanstalt-fuer-wiederaufbau,3-505-24-44,3.505,24,44,0
https://www.boerse-frankfurt.de/anleihe/de000a382467-kreditanstalt-fuer-wiederaufbau-4-24-34,de000a382467,kreditanstalt-fuer-wiederaufbau-4-24-34,kreditanstalt-fuer-wiederaufbau,4-24-34,4,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000a382491-kreditanstalt-fuer-wiederaufbau-4-24-34,de000a382491,kreditanstalt-fuer-wiederaufbau-4-24-34,kreditanstalt-fuer-wiederaufbau,4-24-34,4,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000a3h2wt4-deutsche-wohnen-se-0-625-20-27,de000a3h2wt4,deutsche-wohnen-se-0-625-20-27,deutsche-wohnen-se,0-625-20-27,0.625,20,27,0
https://www.boerse-frankfurt.de/anleihe/de000byl0bh7-bayerische-landesbank-3-625-25-32,de000byl0bh7,bayerische-landesbank-3-625-25-32,bayerische-landesbank,3-625-25-32,3.625,25,32,0
https://www.boerse-frankfurt.de/anleihe/de000dj9afa5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-511-24-31,de000dj9afa5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-511-24-31,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-511-24-31,3.511,24,31,0
https://www.boerse-frankfurt.de/anleihe/de000dj9afb3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-573-24-32,de000dj9afb3,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-573-24-32,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-573-24-32,3.573,24,32,0
https://www.boerse-frankfurt.de/anleihe/de000dj9afe7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-633-24-34,de000dj9afe7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-633-24-34,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-633-24-34,3.633,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000hlb3dk2-landesbank-hessen-thueringen-girozentrale-0-95-16-26,de000hlb3dk2,landesbank-hessen-thueringen-girozentrale-0-95-16-26,landesbank-hessen-thueringen-girozentrale,0-95-16-26,0.95,16,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5jn8-landesbank-hessen-thueringen-girozentrale-0-214-18-33,de000hlb5jn8,landesbank-hessen-thueringen-girozentrale-0-214-18-33,landesbank-hessen-thueringen-girozentrale,0-214-18-33,0.214,18,33,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5jp3-landesbank-hessen-thueringen-girozentrale-0-95-18-28,de000hlb5jp3,landesbank-hessen-thueringen-girozentrale-0-95-18-28,landesbank-hessen-thueringen-girozentrale,0-95-18-28,0.95,18,28,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5jq1-landesbank-hessen-thueringen-girozentrale-0-55-18-28,de000hlb5jq1,landesbank-hessen-thueringen-girozentrale-0-55-18-28,landesbank-hessen-thueringen-girozentrale,0-55-18-28,0.55,18,28,0
https://www.boerse-frankfurt.de/anleihe/de000lb125j1-landesbank-baden-wuerttemberg-0-000-19-34,de000lb125j1,landesbank-baden-wuerttemberg-0-000-19-34,landesbank-baden-wuerttemberg,0-000-19-34,0,19,34,0
https://www.boerse-frankfurt.de/anleihe/de000lb125k9-landesbank-baden-wuerttemberg-1-8-19-27,de000lb125k9,landesbank-baden-wuerttemberg-1-8-19-27,landesbank-baden-wuerttemberg,1-8-19-27,1.8,19,27,0
https://www.boerse-frankfurt.de/anleihe/it0005090813-unicredit-s-p-a-0-75-15-25,it0005090813,unicredit-s-p-a-0-75-15-25,unicredit-s-p-a,0-75-15-25,0.75,15,25,0
https://www.boerse-frankfurt.de/anleihe/it0005604803-banco-bpm-s-p-a-7-25,it0005604803,banco-bpm-s-p-a-7-25,banco-bpm-s-p-a,Jul-25,7,,25,0
https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,landwirtschaftliche-rentenbank-0-000-21-31,landwirtschaftliche-rentenbank,0-000-21-31,0,21,31,0
https://www.boerse-frankfurt.de/anleihe/de000a30vm11-kreditanstalt-fuer-wiederaufbau-2-6-22-27,de000a30vm11,kreditanstalt-fuer-wiederaufbau-2-6-22-27,kreditanstalt-fuer-wiederaufbau,2-6-22-27,2.6,22,27,0
https://www.boerse-frankfurt.de/anleihe/de000a382400-kreditanstalt-fuer-wiederaufbau-2-75-24-31,de000a382400,kreditanstalt-fuer-wiederaufbau-2-75-24-31,kreditanstalt-fuer-wiederaufbau,2-75-24-31,2.75,24,31,0
https://www.boerse-frankfurt.de/anleihe/de000a382418-kreditanstalt-fuer-wiederaufbau-3-23-24-34,de000a382418,kreditanstalt-fuer-wiederaufbau-3-23-24-34,kreditanstalt-fuer-wiederaufbau,3-23-24-34,3.23,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000a382426-kreditanstalt-fuer-wiederaufbau-4-24-34,de000a382426,kreditanstalt-fuer-wiederaufbau-4-24-34,kreditanstalt-fuer-wiederaufbau,4-24-34,4,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000dj9aex0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-7-24-25,de000dj9aex0,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-7-24-25,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,2-7-24-25,2.7,24,25,0
https://www.boerse-frankfurt.de/anleihe/de000dj9aey8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-72-24-30,de000dj9aey8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-72-24-30,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-72-24-30,3.72,24,30,0
https://www.boerse-frankfurt.de/anleihe/de000dj9aez5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-24-34,de000dj9aez5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-24-34,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,4-24-34,4,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5ju3-landesbank-hessen-thueringen-girozentrale-0-8-18-26,de000hlb5ju3,landesbank-hessen-thueringen-girozentrale-0-8-18-26,landesbank-hessen-thueringen-girozentrale,0-8-18-26,0.8,18,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5jv1-landesbank-hessen-thueringen-girozentrale-0-9-18-27,de000hlb5jv1,landesbank-hessen-thueringen-girozentrale-0-9-18-27,landesbank-hessen-thueringen-girozentrale,0-9-18-27,0.9,18,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5jx7-landesbank-hessen-thueringen-girozentrale-0-214-18-33,de000hlb5jx7,landesbank-hessen-thueringen-girozentrale-0-214-18-33,landesbank-hessen-thueringen-girozentrale,0-214-18-33,0.214,18,33,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5k49-landesbank-hessen-thueringen-girozentrale-0-000-18-27,de000hlb5k49,landesbank-hessen-thueringen-girozentrale-0-000-18-27,landesbank-hessen-thueringen-girozentrale,0-000-18-27,0,18,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5k64-landesbank-hessen-thueringen-girozentrale-2-18-25,de000hlb5k64,landesbank-hessen-thueringen-girozentrale-2-18-25,landesbank-hessen-thueringen-girozentrale,2-18-25,2,18,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5k72-landesbank-hessen-thueringen-girozentrale-2-5-18-28,de000hlb5k72,landesbank-hessen-thueringen-girozentrale-2-5-18-28,landesbank-hessen-thueringen-girozentrale,2-5-18-28,2.5,18,28,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5k98-landesbank-hessen-thueringen-girozentrale-1-7-18-33,de000hlb5k98,landesbank-hessen-thueringen-girozentrale-1-7-18-33,landesbank-hessen-thueringen-girozentrale,1-7-18-33,1.7,18,33,0
https://www.boerse-frankfurt.de/anleihe/de000lb125g7-landesbank-baden-wuerttemberg-0-000-19-34,de000lb125g7,landesbank-baden-wuerttemberg-0-000-19-34,landesbank-baden-wuerttemberg,0-000-19-34,0,19,34,0
https://www.boerse-frankfurt.de/anleihe/de000lb125h5-landesbank-baden-wuerttemberg-0-000-19-34,de000lb125h5,landesbank-baden-wuerttemberg-0-000-19-34,landesbank-baden-wuerttemberg,0-000-19-34,0,19,34,0
https://www.boerse-frankfurt.de/anleihe/us45905url07-international-bank-for-reconstruction-and-development-2-125-15-25,us45905url07,international-bank-for-reconstruction-and-development-2-125-15-25,international-bank-for-reconstruction-and-development,2-125-15-25,2.125,15,25,0
https://www.boerse-frankfurt.de/anleihe/xs1508404651-de-volksbank-n-v-0-75-16-31,xs1508404651,de-volksbank-n-v-0-75-16-31,de-volksbank-n-v,0-75-16-31,0.75,16,31,0
https://www.boerse-frankfurt.de/anleihe/xs2102495673-european-investment-bank-eib-0-05-20-30,xs2102495673,european-investment-bank-eib-0-05-20-30,european-investment-bank-eib,0-05-20-30,0.05,20,30,0
https://www.boerse-frankfurt.de/anleihe/xs2110832040-european-investment-bank-eib-0-75-20-27,xs2110832040,european-investment-bank-eib-0-75-20-27,european-investment-bank-eib,0-75-20-27,0.75,20,27,0
https://www.boerse-frankfurt.de/anleihe/xs2586778115-international-finance-corp-10-75-23-28,xs2586778115,international-finance-corp-10-75-23-28,international-finance-corp,10-75-23-28,10.75,23,28,0
https://www.boerse-frankfurt.de/anleihe/xs2763640815-landwirtschaftliche-rentenbank-3-875-24-29,xs2763640815,landwirtschaftliche-rentenbank-3-875-24-29,landwirtschaftliche-rentenbank,3-875-24-29,3.875,24,29,0
https://www.boerse-frankfurt.de/anleihe/xs2975081303-kreditanstalt-fuer-wiederaufbau-4-375-25-28,xs2975081303,kreditanstalt-fuer-wiederaufbau-4-375-25-28,kreditanstalt-fuer-wiederaufbau,4-375-25-28,4.375,25,28,0
https://www.boerse-frankfurt.de/anleihe/de000a352ed1-kreditanstalt-fuer-wiederaufbau-2-625-24-34,de000a352ed1,kreditanstalt-fuer-wiederaufbau-2-625-24-34,kreditanstalt-fuer-wiederaufbau,2-625-24-34,2.625,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000dj9aeq4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-12-24-34,de000dj9aeq4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-12-24-34,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,4-12-24-34,4.12,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000dj9aes0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-698-24-34,de000dj9aes0,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-698-24-34,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-698-24-34,3.698,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000dj9aew2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-68-24-25,de000dj9aew2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-2-68-24-25,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,2-68-24-25,2.68,24,25,0
https://www.boerse-frankfurt.de/anleihe/de000dj9af20-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-78-24-44,de000dj9af20,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-78-24-44,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-78-24-44,3.78,24,44,0
https://www.boerse-frankfurt.de/anleihe/de000dj9af46-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-43-24-30,de000dj9af46,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-43-24-30,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-43-24-30,3.43,24,30,0
https://www.boerse-frankfurt.de/anleihe/de000dj9af53-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-62-24-30,de000dj9af53,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-62-24-30,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-62-24-30,3.62,24,30,0
https://www.boerse-frankfurt.de/anleihe/de000dj9af79-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-72-24-38,de000dj9af79,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-72-24-38,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-72-24-38,3.72,24,38,0
https://www.boerse-frankfurt.de/anleihe/de000dj9af87-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-3-24-27,de000dj9af87,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-3-24-27,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-3-24-27,3.3,24,27,0
https://www.boerse-frankfurt.de/anleihe/de000hlb3dq9-landesbank-hessen-thueringen-girozentrale-0-8-16-25,de000hlb3dq9,landesbank-hessen-thueringen-girozentrale-0-8-16-25,landesbank-hessen-thueringen-girozentrale,0-8-16-25,0.8,16,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb3dv9-landesbank-hessen-thueringen-girozentrale-1-25-16-25,de000hlb3dv9,landesbank-hessen-thueringen-girozentrale-1-25-16-25,landesbank-hessen-thueringen-girozentrale,1-25-16-25,1.25,16,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5jw9-landesbank-hessen-thueringen-girozentrale-1-18-28,de000hlb5jw9,landesbank-hessen-thueringen-girozentrale-1-18-28,landesbank-hessen-thueringen-girozentrale,1-18-28,1,18,28,0
https://www.boerse-frankfurt.de/anleihe/de000lb12536-landesbank-baden-wuerttemberg-0-9-19-26,de000lb12536,landesbank-baden-wuerttemberg-0-9-19-26,landesbank-baden-wuerttemberg,0-9-19-26,0.9,19,26,0
https://www.boerse-frankfurt.de/anleihe/fr001400mdv4-covivio-s-a-4-625-23-32,fr001400mdv4,covivio-s-a-4-625-23-32,covivio-s-a,4-625-23-32,4.625,23,32,0
https://www.boerse-frankfurt.de/anleihe/nzadbdt009c0-asian-development-bank-adb-2-375-19-26,nzadbdt009c0,asian-development-bank-adb-2-375-19-26,asian-development-bank-adb,2-375-19-26,2.375,19,26,0
https://www.boerse-frankfurt.de/anleihe/xs0233286078-european-investment-bank-eib-0-41-05-25,xs0233286078,european-investment-bank-eib-0-41-05-25,european-investment-bank-eib,0-41-05-25,0.41,5,25,0
https://www.boerse-frankfurt.de/anleihe/xs0800347501-asian-development-bank-adb-0-5-12-27,xs0800347501,asian-development-bank-adb-0-5-12-27,asian-development-bank-adb,0-5-12-27,0.5,12,27,0
https://www.boerse-frankfurt.de/anleihe/xs1904690341-prologis-international-funding-ii-s-a-2-375-18-30,xs1904690341,prologis-international-funding-ii-s-a-2-375-18-30,prologis-international-funding-ii-s-a,2-375-18-30,2.375,18,30,0
https://www.boerse-frankfurt.de/anleihe/xs2063547041-unicredit-s-p-a-0-5-19-25,xs2063547041,unicredit-s-p-a-0-5-19-25,unicredit-s-p-a,0-5-19-25,0.5,19,25,0
https://www.boerse-frankfurt.de/anleihe/xs2077546682-e-on-se-0-625-19-31,xs2077546682,e-on-se-0-625-19-31,e-on-se,0-625-19-31,0.625,19,31,0
https://www.boerse-frankfurt.de/anleihe/xs2194916032-international-finance-corp-3-5-20-25,xs2194916032,international-finance-corp-3-5-20-25,international-finance-corp,3-5-20-25,3.5,20,25,0
https://www.boerse-frankfurt.de/anleihe/de000dj9ael5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-91-24-34,de000dj9ael5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-91-24-34,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-91-24-34,3.91,24,34,0
https://www.boerse-frankfurt.de/anleihe/de000dj9aem3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-24-31,de000dj9aem3,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-24-31,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-1-24-31,3.1,24,31,0
https://www.boerse-frankfurt.de/anleihe/de000dj9aer2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-24-32,de000dj9aer2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-24-32,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,4-24-32,4,24,32,0
https://www.boerse-frankfurt.de/anleihe/de000dj9af04-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-24-29,de000dj9af04,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-1-24-29,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-1-24-29,3.1,24,29,0
https://www.boerse-frankfurt.de/anleihe/de000hlb3dw7-landesbank-hessen-thueringen-girozentrale-1-75-16-25,de000hlb3dw7,landesbank-hessen-thueringen-girozentrale-1-75-16-25,landesbank-hessen-thueringen-girozentrale,1-75-16-25,1.75,16,25,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5ka3-landesbank-hessen-thueringen-girozentrale-1-6-18-26,de000hlb5ka3,landesbank-hessen-thueringen-girozentrale-1-6-18-26,landesbank-hessen-thueringen-girozentrale,1-6-18-26,1.6,18,26,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5kb1-landesbank-hessen-thueringen-girozentrale-2-18-28,de000hlb5kb1,landesbank-hessen-thueringen-girozentrale-2-18-28,landesbank-hessen-thueringen-girozentrale,2-18-28,2,18,28,0
https://www.boerse-frankfurt.de/anleihe/de000hlb5kc9-landesbank-hessen-thueringen-girozentrale-0-132-18-33,de000hlb5kc9,landesbank-hessen-thueringen-girozentrale-0-132-18-33,landesbank-hessen-thueringen-girozentrale,0-132-18-33,0.132,18,33,0
https://www.boerse-frankfurt.de/anleihe/de000lb124w7-landesbank-baden-wuerttemberg-0-95-19-26,de000lb124w7,landesbank-baden-wuerttemberg-0-95-19-26,landesbank-baden-wuerttemberg,0-95-19-26,0.95,19,26,0
https://www.boerse-frankfurt.de/anleihe/de000lb124x5-landesbank-baden-wuerttemberg-1-19-27,de000lb124x5,landesbank-baden-wuerttemberg-1-19-27,landesbank-baden-wuerttemberg,1-19-27,1,19,27,0
https://www.boerse-frankfurt.de/anleihe/de000lb124y3-landesbank-baden-wuerttemberg-1-15-19-28,de000lb124y3,landesbank-baden-wuerttemberg-1-15-19-28,landesbank-baden-wuerttemberg,1-15-19-28,1.15,19,28,0
https://www.boerse-frankfurt.de/anleihe/de000lb12544-landesbank-baden-wuerttemberg-0-95-19-27,de000lb12544,landesbank-baden-wuerttemberg-0-95-19-27,landesbank-baden-wuerttemberg,0-95-19-27,0.95,19,27,0
https://www.boerse-frankfurt.de/anleihe/fr0013511227-credit-mutuel-arkea-0-875-20-27,fr0013511227,credit-mutuel-arkea-0-875-20-27,credit-mutuel-arkea,0-875-20-27,0.875,20,27,0
https://www.boerse-frankfurt.de/anleihe/us045167ew93-asian-development-bank-adb-0-375-20-25,us045167ew93,asian-development-bank-adb-0-375-20-25,asian-development-bank-adb,0-375-20-25,0.375,20,25,0
https://www.boerse-frankfurt.de/anleihe/us459058jz74-international-bank-for-reconstruction-and-development-1-125-21-28,us459058jz74,international-bank-for-reconstruction-and-development-1-125-21-28,international-bank-for-reconstruction-and-development,1-125-21-28,1.125,21,28,0
https://www.boerse-frankfurt.de/anleihe/us748148se43-quebec-provinz-4-5-23-33,us748148se43,quebec-provinz-4-5-23-33,quebec-provinz,4-5-23-33,4.5,23,33,0
https://www.boerse-frankfurt.de/anleihe/xs2152899584-e-on-se-1-20-25,xs2152899584,e-on-se-1-20-25,e-on-se,1-20-25,1,20,25,0
https://www.boerse-frankfurt.de/anleihe/xs2226241854-nederlandse-waterschapsbank-n-v-0-125-20-35,xs2226241854,nederlandse-waterschapsbank-n-v-0-125-20-35,nederlandse-waterschapsbank-n-v,0-125-20-35,0.125,20,35,0
https://www.boerse-frankfurt.de/anleihe/xs2243329807-international-finance-corp-0-25-20-25,xs2243329807,international-finance-corp-0-25-20-25,international-finance-corp,0-25-20-25,0.25,20,25,0
https://www.boerse-frankfurt.de/anleihe/xs2292487076-acea-s-p-a-0-25-21-30,xs2292487076,acea-s-p-a-0-25-21-30,acea-s-p-a,0-25-21-30,0.25,21,30,0
https://www.boerse-frankfurt.de/anleihe/xs2340854848-bawag-p-s-k-bank-fuer-arbeit-und-wirtschaft-und-oesterreichische-postsparkasse-ag-0-1-21-31,xs2340854848,bawag-p-s-k-bank-fuer-arbeit-und-wirtschaft-und-oesterreichische-postsparkasse-ag-0-1-21-31,bawag-p-s-k-bank-fuer-arbeit-und-wirtschaft-und-oesterreichische-postsparkasse-ag,0-1-21-31,0.1,21,31,0
https://www.boerse-frankfurt.de/anleihe/xs2356569736-bayerische-landesbank-1-21-31,xs2356569736,bayerische-landesbank-1-21-31,bayerische-landesbank,1-21-31,1,21,31,0
https://www.boerse-frankfurt.de/anleihe/xs2631416950-asml-holding-n-v-3-5-23-25,xs2631416950,asml-holding-n-v-3-5-23-25,asml-holding-n-v,3-5-23-25,3.5,23,25,0
