Name,Clean_Company_Maturity,WKN,URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green,Last Price,DateTime,Volume in Euro,+/- %,Currency,YTM
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.77,2025-01-02T15:00:00Z,0,"0,34",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.74,2025-01-02T16:00:00Z,0,"0,31",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.68,2025-01-02T17:00:00Z,0,"0,24",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.45,2025-01-03T08:16:00Z,0,"-0,28",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.45,2025-01-03T13:00:00Z,0,"-0,27",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.5,2025-01-03T14:00:00Z,0,"-0,21",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.42,2025-01-03T16:02:00Z,0,"-0,31",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.74,2025-02-03T08:18:00Z,0,"0,04",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.98,2025-02-03T10:00:00Z,0,"0,32",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,85.14,2025-02-03T14:00:00Z,0,"0,51",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,85.06,2025-02-03T15:00:00Z,0,"0,41",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,85.14,2025-02-03T16:00:00Z,0,"0,51",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.67,2025-02-04T08:15:00Z,0,"-0,38",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.99,2025-02-04T10:00:00Z,0,"0,00",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,85,2025-02-04T12:54:00Z,0,"0,01",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.99,2025-02-04T14:00:00Z,0,"0,00",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.93,2025-02-04T15:00:00Z,0,"-0,07",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.11,2025-01-06T10:11:00Z,0,"-0,27",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.17,2025-01-06T12:03:00Z,0,"-0,20",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.21,2025-01-06T12:49:00Z,0,"-0,15",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.19,2025-01-07T09:28:00Z,0,"-0,02",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.08,2025-01-07T10:40:00Z,0,"-0,15",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.02,2025-01-08T10:00:00Z,0,"-0,07",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.01,2025-01-08T11:20:00Z,0,"-0,08",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.9,2025-01-08T13:00:00Z,0,"-0,21",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.87,2025-01-08T14:02:00Z,0,"-0,25",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.88,2025-01-08T15:04:00Z,0,"-0,24",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.87,2025-01-08T16:00:00Z,0,"-0,25",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.96,2025-01-08T17:00:00Z,0,"-0,14",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.82,2025-01-09T10:00:00Z,0,"-0,17",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.82,2025-01-09T11:25:00Z,0,"-0,17",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.82,2025-01-09T13:00:00Z,0,"-0,17",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.84,2025-01-09T17:00:00Z,0,"-0,14",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.46,2025-01-10T08:15:00Z,0,"-0,46",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.68,2025-01-10T13:00:00Z,0,"-0,19",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.68,2025-01-10T16:00:00Z,0,"-0,19",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.68,2025-01-10T17:00:00Z,0,"-0,19",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.38,2025-01-13T10:00:00Z,0,"-0,36",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.42,2025-01-13T12:03:00Z,0,"-0,31",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.49,2025-01-13T14:00:00Z,0,"-0,23",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.5,2025-01-13T15:00:00Z,0,"-0,22",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.54,2025-01-13T16:00:00Z,0,"-0,17",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.54,2025-01-13T17:00:00Z,0,"-0,17",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.26,2025-01-14T08:15:00Z,0,"-0,34",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.52,2025-01-14T10:00:00Z,0,"-0,02",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.48,2025-01-14T12:00:00Z,0,"-0,07",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.46,2025-01-15T10:00:00Z,0,"-0,02",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.56,2025-01-15T13:00:00Z,0,"0,10",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.58,2025-01-15T14:00:00Z,0,"0,12",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.86,2025-01-15T15:00:00Z,0,"0,46",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.93,2025-01-15T16:00:00Z,0,"0,54",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.95,2025-01-15T17:00:00Z,0,"0,56",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.73,2025-01-16T08:16:00Z,0,"-0,26",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.9,2025-01-16T10:00:00Z,0,"-0,06",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.87,2025-01-16T14:00:00Z,0,"-0,10",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.84,2025-01-16T15:00:00Z,0,"-0,13",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.87,2025-01-16T16:00:00Z,0,"-0,10",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84,2025-01-16T17:00:00Z,0,"0,06",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.96,2025-01-17T08:15:00Z,0,"-0,05",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.22,2025-01-17T14:00:00Z,0,"0,26",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.16,2025-01-20T10:01:00Z,0,"-0,02",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.23,2025-01-21T10:00:00Z,0,"0,02",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.23,2025-01-21T11:20:00Z,0,"0,02",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.98,2025-01-24T13:00:00Z,0,"-0,18",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.24,2025-01-27T10:00:00Z,0,"0,27",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.3,2025-01-27T13:00:00Z,0,"0,35",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.21,2025-01-27T14:00:00Z,0,"0,24",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.17,2025-01-27T15:00:00Z,0,"0,19",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.09,2025-01-27T16:00:00Z,0,"0,10",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.47,2024-12-27T10:29:00Z,0,"-0,35",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.11,2025-01-29T14:00:00Z,0,"0,12",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.1,2025-01-29T15:00:00Z,0,"0,11",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.11,2025-01-29T16:00:00Z,0,"0,12",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,83.85,2025-01-30T08:15:00Z,0,"-0,17",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 21/31",landwirtschaftliche rentenbank 0 000 21 31,A27DLN,https://www.boerse-frankfurt.de/anleihe/xs2359292955-landwirtschaftliche-rentenbank-0-000-21-31,xs2359292955,#NAME?,landwirtschaftliche rentenbank,0 000 21 31,0,21,31,1,84.29,2025-01-30T13:00:00Z,0,"0,36",Euro,-
